,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis
258,628.2908747283153,0.08603487460557438,51.716798211568886,158.55349416264295,1.7887372207643997,213.05066622925975,0.045197442099781826,0.024620643275682183,4.856448230327026,5363.644006827235,0.7306533739714577,0.8315749745462205,0.31698473785459524,0.8773157378799007,149.2066958974336,0.021380813490034505
259,395.74315107540053,0.12639096603365893,22.63150441583102,47.915597763311396,1.883500503560891,57.91137225155193,0.47072867771238813,0.2063968628272867,4.283206699046112,2239.2370609773225,0.7115296846238606,0.8169705752123334,0.3570581211023414,0.8667811715169649,45.97510220426989,0.1691462051321124
260,3376.933897636425,0.17837525107899793,2.5352930243977494,57.82053141030694,1.8372534060660892,105.06467565641039,0.03782838207522334,0.021450771006543058,3.5521651254540605,13063.003166954366,0.6883594646324973,0.8109443884308958,0.3096077516048131,0.855562056079103,49.635054083835065,0.018596712563621554
261,527.2298192223393,0.05217150309694189,168.40063713512217,1074.9961118105396,1.7874472711565812,2277.7638506088056,0.010687894782492558,0.0063691997583039985,5.542431842298298,7597.134769651166,0.7507619547939417,0.8365840093588784,0.340059197733165,0.887878318030812,915.6414810882314,0.005614596122975064
262,885.0516539087748,0.11815201644043036,86.00103314864775,1210.0518114060758,1.9717357168734548,2603.8919135121905,0.003298050453865438,0.002280425251469435,4.746804002096891,5163.135194202822,0.6873283132711349,0.7995345471291591,0.39162196212911843,0.8542614493601361,1004.4909429970022,0.002099631531624486
263,19.715402767540414,0.06030223460917157,213.82500949553167,789.2043275642308,1.510850205739025,1209.415789130018,0.06696310809491729,0.04462267575425146,4.792343153442339,262.30931049524565,0.7906482877649575,0.8797428986108231,0.17418528338395525,0.9039374799266541,710.382424901969,0.039879480373387316
264,363.1707369635881,0.06838451702378709,75.77753708266684,1375.8490896367152,1.563324085676156,2156.4012161848796,0.0035718294478297254,0.0026466328419420893,5.1089252527091435,4089.4246837536175,0.767445098206776,0.8627686306867195,0.20925120864373642,0.8973364891200367,1234.073450575293,0.002464310675120621
265,119.78672434854379,0.0685823488585186,40.22174307625407,147.9691954095885,1.348751848064042,177.05583422438778,0.03650711466109232,0.026040954666157412,4.698377086083213,1472.6060227283838,0.8385944315712842,0.9089416569895488,0.12474949133430248,0.9308705063238758,141.90410552432576,0.02396652278965365
266,5991.868210817585,0.0685424920334565,134.90198043414662,270.38370078926494,2.21456062903447,531.116479126343,0.16993610071974016,0.05578851895906407,5.40480738753628,59958.85451357755,0.6829771445635975,0.7841702062844226,0.5517096533781584,0.8511545693569675,239.30896282353746,0.043425827170313354
267,936.6214984255853,0.09088371428452288,43.87081907684822,180.4907224612189,1.7189867122640048,246.33799402133766,0.023253413106403536,0.012666033248164664,4.760136604988036,7593.709836006975,0.7348711990186813,0.8371279882907788,0.2797198666752273,0.8804832493728136,168.73813410795336,0.010926561683206583
