,HLH GrayLevelNonUniformity,HLH GrayLevelNonUniformityNormalized,HLH GrayLevelVariance,HLH HighGrayLevelRunEmphasis,HLH LongRunEmphasis,HLH LongRunHighGrayLevelEmphasis,HLH LongRunLowGrayLevelEmphasis,HLH LowGrayLevelRunEmphasis,HLH RunEntropy,HLH RunLengthNonUniformity,HLH RunLengthNonUniformityNormalized,HLH RunPercentage,HLH RunVariance,HLH ShortRunEmphasis,HLH ShortRunHighGrayLevelEmphasis,HLH ShortRunLowGrayLevelEmphasis
52,3612.726390008235,0.34926584831618956,0.6411295814131598,12.903448948525352,3.3794812284291598,42.861593317463154,0.3088412040452412,0.09966305474032723,3.0800811957910095,5153.516962533879,0.49215191892042137,0.6520026391368469,0.9342789867261467,0.7232488025214684,9.40445801802589,0.0750697406171484
53,12024.08852394645,0.4356087253766713,0.3899623324251952,12.630631533062976,4.218420290445936,52.87805870306337,0.37121348090006323,0.09098740404530671,2.9366256187309854,12254.187566146391,0.4351022235529075,0.6027253227909324,1.2618983472274117,0.673054265817924,8.538541756787328,0.06243348024377193
54,4284.811047776257,0.26908705006206113,2.5516630493437367,134.7982793469881,3.051444867553625,407.50339524893366,0.023899611715032635,0.008226655194596918,3.629342444121884,8659.166868588158,0.539886259394978,0.6822883138062744,0.8500780148249732,0.7603978083271529,102.97257504032333,0.00638197720955133
55,8365.991916024825,0.29056953696868837,1.5743726740519268,183.7111912926672,3.2753820168431194,599.2410796974817,0.01831279753489858,0.005739635195620139,3.476589686582072,15204.410985251106,0.5219220564828085,0.6702678939907771,0.9385018544723324,0.7463434021866338,137.3140996042499,0.004336404418864502
56,1935.1917241212238,0.1852274547116049,4.089513294250333,186.73574573841177,2.1018358885360198,388.0995477348972,0.012241328081947818,0.006078045056702159,3.7845039432484446,7014.430734768802,0.6671479804622977,0.7851456889614489,0.4435189830010086,0.8418061509137528,157.78429230481345,0.005188219224983768
57,9409.915834131632,0.16976139505738036,3.716968491411654,160.09414547681442,1.941122095604329,307.57128918026143,0.01319055852867199,0.007001486993830632,3.7502436287039638,38499.37266409737,0.6910866695650242,0.8047848600459159,0.37498279670251516,0.8560170429713925,137.48826046906933,0.006048579976429979
58,310.50431604339815,0.16097121627145342,3.868152636891165,60.37448943377098,1.623910500327748,96.45404746335478,0.036514652025061094,0.02433767432435153,3.616359188051942,1478.2249118366708,0.7600209491599349,0.8574509602546987,0.2315627793642883,0.8916184730421824,54.070693768208685,0.022191825763752636
59,356.8740549453748,0.4525246403922879,0.3594256705515862,12.502437393203234,3.447165262350867,43.49891262621962,0.30294255696528744,0.09240399343970863,2.6860127435537486,391.1624565248457,0.48476607269629335,0.6521268466632706,0.8681905705330231,0.7092597504532707,8.859786863141883,0.0670169148963177
60,736.7862040848946,0.2573223211434732,2.746989983628278,159.75006285002885,2.763630236195245,434.57944312533465,0.018715329960919597,0.007239880366640503,3.605797884041892,1674.893878252831,0.5805823653630262,0.7137830926883665,0.7372976395982855,0.7879037978828556,126.5726310474385,0.00585719844848683
61,972.7022548664559,0.19874787214238465,2.90288235520026,93.34417330846924,2.500872021271266,227.66873624445606,0.03008546789720464,0.01275442437932147,3.7336556651883956,3090.9085311630665,0.6262654068587501,0.7465523930448277,0.6469251379229068,0.81685942479737,76.84748662033846,0.010623552964939819
62,17381.895540637306,0.28688016724966386,2.602252420642977,184.92964485212144,3.5581340250624973,652.2771880370195,0.02000026270206267,0.005853517902209274,3.670446739219012,31283.51481075709,0.5102286111425742,0.6535592983239144,1.0902411316119918,0.7373879385284337,136.94332322948057,0.004394641509658211
63,924.1173671506739,0.17332763283828279,4.095171421832893,114.6822326272962,1.9572598862173518,220.5041444226831,0.019868016387568556,0.010822063775364803,3.7765368816100033,3675.0313712169345,0.6857206591798712,0.8011635034639095,0.3770610678170392,0.852933240187572,98.3715098487134,0.009420005556069585
64,1899.4650837545148,0.2461246349840045,1.8414271289522866,44.178543837166266,2.945112238191769,126.79511631622378,0.07745122448427798,0.029070848817886293,3.591808225968532,4340.131138607007,0.5570823336840456,0.6959323399113975,0.8097421496249486,0.7716616681591918,34.432543108276974,0.023302121108458765
