,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares
327,31.979119603702994,58.134682154482455,0.9839429725396628,4.311459763978748,2.5859015454848118,0.24981394794306216,1.2386754448391175,1.967101534031164,1.0345288462583773,0.5570136871871496,0.5097166257591352,0.9759350524293875,0.8968462839709979,-0.031195115500437527,0.33594745481839516,0.4753342885992847,5.616726025245464,0.04880860979813542,4.799702532154137,0.2639575418428406,0.08971280273108774,11.233452050490927,3.0914820462990273,1.7243403273658895
328,1476.5979864300218,95757.57739426599,-2310.06387285189,110.66053048797183,13.433700658047245,0.7796976940526493,2.2889733202755096,2.7895966503156377,7.950640222530252,0.48315745624261025,0.42425556140744763,0.9973242041217774,0.9697201106954,-0.1617260792584111,0.8133554342560073,0.3948156490617333,38.108892361630716,0.024708791487013788,6.862796568324976,0.8281063973489144,0.06428300477121708,76.21778472326139,4.569758813604268,31.02355778650474
329,771.3115585727154,720173.4836389275,4654.654397291552,688.1963522420073,51.57545127522739,0.8600558114393257,4.871172305456458,3.7767212816525584,26.26212035608637,0.3429018110653699,0.2659876938770544,0.9813033547523828,0.9186155417387233,-0.1962683445891945,0.9183580432023782,0.25273718568774056,24.74087486707534,0.0031578071805140576,9.43762434470858,0.879711594729456,0.018764728976192448,49.48174973415064,6.1737943207512025,184.94295087930857
330,988.1913453170707,1306863.0754402648,-7038.295329280689,1041.941952421956,40.662711519942164,0.9247420386991145,3.4740509527619605,3.166765469231798,27.336582635549526,0.45239382224180846,0.3932817579362246,0.9842292297088987,0.9395179143767591,-0.2686194475853388,0.9464489105201377,0.3647038724412299,27.163520035468512,0.01306186226159837,7.79161666913791,0.9335897804153486,0.05354672178724304,54.32704007093703,5.432842152479409,270.6511659854746
331,907.9872902149557,1161399.1737915361,-6046.163167451018,923.0777414977541,55.25750455512469,0.886820939049069,4.618988424709045,3.6410460408407648,30.896317133455184,0.38448359018034234,0.315690642620888,0.97924412513583,0.9215301260637159,-0.25613767470476506,0.9501240093701959,0.2819198089111158,26.28710290124952,0.00567448689010136,8.96153225233378,0.9088945163840074,0.03228337209515325,52.57420580249904,6.093712516095489,244.58381151321998
332,474.73680825599644,1049207.451460765,14984.772474685042,703.9239020405716,77.29957267397751,0.800780357781161,5.622934160352164,3.904734387584912,43.014389622349356,0.335473071437517,0.2603113356504554,0.9715785188194682,0.9070479041609867,-0.16848156155470664,0.8827671500865273,0.2572765626560392,17.832659963516086,0.003590210255207028,9.243938418308055,0.816964451308652,0.012236671898066915,35.66531992703217,5.994143858598442,195.305868678637
333,1226.2491568164473,979298.8869741726,-15793.11866181789,572.0677211616934,17.980891614942685,0.9386532690367999,2.44713652630248,2.8384012164094745,11.645550041965144,0.5006237821569021,0.44852217094410646,0.9968979403481648,0.9701438845303004,-0.26981182160268613,0.9397918109107695,0.39658871496633785,32.98062629834148,0.02883983922098942,7.213602682659985,0.9487305787091203,0.08228997584914557,65.96125259668297,5.06084379207069,147.51215319415914
334,417.7545780638411,542200.5952825533,9256.07305459772,476.6574792907952,36.53883669231937,0.85624575515799,3.999378250494111,3.480632658497686,19.0792998495476,0.37766226725004554,0.30339828410542385,0.9854230200477082,0.9292292985256055,-0.21643924024763433,0.920507876602352,0.2951207261294037,17.54164404745824,0.006277136297910051,8.694701112660475,0.863522453479381,0.02836518732105716,35.083288094916476,5.817549043999018,128.29907899577856
335,1150.730913388363,445197.6766125887,-8042.578192346449,369.8976764972016,41.27604214143599,0.7933723283892238,4.407542092745068,3.6108306334726805,20.21966885126591,0.3418836098998911,0.2600965378818326,0.9853869919552657,0.9262098577533517,-0.16360214508021517,0.8590835095639906,0.2602365946348531,32.68464346846293,0.004532321846329895,9.013838097528197,0.8054905892221469,0.017066467624078988,65.36928693692583,5.790198995460239,102.79342965965935
336,1399.5290462833614,487582.65075904946,-9377.105759395847,224.26099048878484,10.12211020559842,0.9132226443479978,1.6885033220123193,2.340333221259593,7.168655586470274,0.549774854044128,0.5050705174222808,0.9969866710368396,0.9724944985773837,-0.2158675247713069,0.868689643142903,0.4552555580854012,36.687765537959294,0.03715830404627182,6.054982026109972,0.9264573560905132,0.09625044942689326,73.37553107591857,4.212267751704946,58.59577517359586
337,1333.3093785884134,796114.5059837203,-14172.154888214474,543.948111424251,32.8809059688837,0.8849163268831046,3.208281690619799,3.11657190817746,21.58823370335369,0.4830126877454398,0.432384211030124,0.9885496822617618,0.9468996176559968,-0.22943348994359467,0.9080055783907544,0.3694435548054067,34.72062950159517,0.029730491962588732,7.437321057054972,0.8992716081747638,0.09028041329877044,69.44125900319034,5.097949766399809,144.20725434828364
338,599.1170534455968,1169909.859957959,17324.19095495676,791.1409532059241,47.2564923759115,0.8866629801344387,3.9345827625105985,3.319470078424251,29.75419987492373,0.42532360112393164,0.3626797023502584,0.9860142849266349,0.9403738567050516,-0.22849729068226113,0.9172922066316727,0.3439009283573075,20.32536134540959,0.00886708625421477,7.986087450116734,0.8987071136402196,0.023983274453193242,40.65072269081921,5.481506874220172,209.5993613954588
339,42.853050917528826,392.854592123946,-6.779889357322001,14.738420993178268,2.991150308455509,0.6631324163642357,1.2956998131719457,2.022473809057767,1.2392386876820676,0.5549062585124624,0.5079992353164738,0.9771661870599764,0.9018517844606256,-0.16428332899828316,0.7596840633907864,0.4706273949207743,6.317754316872985,0.029175214862648728,5.478747742292938,0.6886065753275898,0.07059638531995381,12.635508633745973,3.7962230601824225,4.432392825408443
340,150.40244453654392,1055583.564699632,17185.23061067876,374.54604140408776,43.81349230961984,0.7833050796994315,3.5813462901776374,3.214083785122142,29.3540664772147,0.4589517798220059,0.4021758647531705,0.9835378400096406,0.9379718033044426,-0.25946535757130396,0.9128633711398719,0.3457942421541554,8.204056764343957,0.031687222722454084,6.346462294092519,0.8635209765626344,0.09431966733654569,16.408113528687917,4.523120995292342,104.5898834284269
341,698.2686659610669,1203145.8420547573,11409.343271304106,920.1224277214046,38.25629698563742,0.9200583076409996,3.4860255685257693,3.282387551201293,25.446213251850793,0.4592418771456361,0.4018928605960263,0.989680901855894,0.948765960177239,-0.24867259724792184,0.9435487212908351,0.34164272458568706,21.858078118304885,0.011463667608064488,8.240163726180784,0.9355207796614025,0.059496573697849,43.71615623660978,5.658154571594213,239.59468117676053
342,1127.3421389464797,8592.212786804464,-133.43172975480653,28.178294741354925,6.08571588938157,0.6407718585120729,1.8182228583671818,2.4415631795105543,2.723093449871332,0.4776230626050823,0.40973649213146046,0.997523378290096,0.9651805122730368,-0.12478055784909296,0.7465144339194041,0.40330452586737525,33.49356441943963,0.01445496172357472,6.533222545703743,0.742069449633257,0.030078218621456817,66.98712883887924,4.309950794335213,8.56600265768412
